Player,#,Team Name,Nation,Pos,season,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Succ,total_games
Moritz-Broni Kwarteng,27.0,Bochum,gh GHA,DM,2023-2024,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,5.0,0.0,0.0,1
Moritz-Broni Kwarteng,27.0,Bochum,gh GHA,FW,2023-2024,20.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,9.0,0.0,0.5,0.5,0.05,0.05,0.0,0.0,0.0,2.5,5.0,27.8,0.5,4.5,1.0,0.0,2
Moritz-Broni Kwarteng,27.0,Bochum,gh GHA,LW,2023-2024,35.6,0.0,0.2,0.0,0.0,1.8,0.4,0.0,0.0,18.4,0.4,0.2,0.4,0.13999999999999999,0.13999999999999999,0.1,2.4,0.2,8.4,10.6,81.47999999999999,0.6,10.8,0.6,0.6,5
Moritz-Broni Kwarteng,27.0,Bochum,gh GHA,"LW,LM",2023-2024,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,8.0,75.0,0.0,7.0,1.0,0.0,1
Moritz-Broni Kwarteng,27.0,Bochum,gh GHA,RW,2023-2024,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.05,0.05,0.0,1.5,0.0,5.5,8.0,36.65,1.0,10.0,1.0,2.0,2
Morten Frendrup,32.0,Genoa,dk DEN,CM,2023-2024,83.83333333333333,0.06666666666666667,0.16666666666666666,0.0,0.0,0.7,0.1,4.0,0.0,44.36666666666667,3.6,1.3666666666666667,1.5333333333333334,0.043333333333333335,0.043333333333333335,0.05,1.7666666666666666,0.26666666666666666,26.7,33.1,79.93666666666667,2.7333333333333334,20.7,1.0333333333333334,0.36666666666666664,30
Morten Frendrup,32.0,Genoa,dk DEN,"CM,AM,RM",2023-2024,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,2.0,1.0,0.1,0.1,0.0,3.0,0.0,34.0,35.0,97.1,4.0,33.0,1.0,1.0,1
Morten Frendrup,32.0,Genoa,dk DEN,LM,2023-2024,90.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,43.0,4.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,23.5,30.0,77.9,4.5,17.5,0.5,1.0,2
Morten Frendrup,32.0,Genoa,dk DEN,"LM,RW,CM,LB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,4.0,22.0,2.0,1.0,1
Morten Frendrup,32.0,Genoa,dk DEN,"RB,WB",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,71.4,3.0,11.0,0.0,0.0,1
Morten Frendrup,32.0,Genoa,dk DEN,RM,2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.0,1.0,1.0,0.0,0.1,0.1,0.0,2.0,1.0,14.0,21.0,66.7,1.0,14.0,0.0,1.0,1
Morten Frendrup,32.0,Genoa,dk DEN,WB,2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,4.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,35.0,51.0,68.6,2.0,26.0,1.0,0.0,1
Morten Thorsby,2.0,Genoa,no NOR,CB,2023-2024,25.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,13.5,1.0,0.5,1.0,0.05,0.05,0.0,0.5,0.0,5.5,8.0,70.85,1.5,7.5,0.0,0.0,2
Morten Thorsby,2.0,Genoa,no NOR,CM,2023-2024,52.625,0.125,0.0625,0.0,0.0,0.5,0.25,0.0,0.0,20.875,0.8125,0.1875,1.0625,0.0625,0.0625,0.05625000000000001,0.625,0.0625,9.625,15.125,60.5375,1.3125,8.1875,0.375,0.125,16
Morten Thorsby,2.0,Genoa,no NOR,"CM,RM",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,58.3,0.0,16.0,0.0,1.0,1
Morten Thorsby,2.0,Genoa,no NOR,"CM,RM,AM",2023-2024,90.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,34.0,2.0,0.0,0.0,0.3,0.3,0.5,2.0,1.0,15.0,20.0,75.0,1.0,20.0,0.0,0.0,1
Morten Thorsby,2.0,Genoa,no NOR,FW,2023-2024,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,3.0,6.0,50.0,0.0,2.0,0.0,0.0,1
Morten Thorsby,2.0,Genoa,no NOR,LM,2023-2024,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.1,0.0,7.0,0.0,0.0,1
Morten Thorsby,2.0,Genoa,no NOR,LW,2023-2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Morten Thorsby,2.0,Genoa,no NOR,RM,2023-2024,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,8.0,14.0,57.1,3.0,7.0,0.0,1.0,1
Moses Simon,27.0,Nantes,ng NGA,AM,2023-2024,76.75,0.25,0.0,0.0,0.0,1.75,1.0,0.0,0.0,27.75,0.25,0.0,0.75,0.225,0.225,0.1,4.0,0.5,14.5,20.0,70.5,1.5,21.5,4.75,1.25,4
Moses Simon,27.0,Nantes,ng NGA,"AM,FW",2023-2024,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.3,0.3,0.0,2.0,0.0,10.0,21.0,47.6,1.0,25.0,6.0,1.0,1
Moses Simon,27.0,Nantes,ng NGA,"AM,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.4,0.4,0.0,7.0,0.0,18.0,30.0,60.0,4.0,26.0,1.0,4.0,1
Moses Simon,27.0,Nantes,ng NGA,FW,2023-2024,67.0,0.0,0.5,0.0,0.0,2.0,1.5,0.0,0.0,26.0,1.0,0.5,0.5,0.1,0.1,0.05,1.0,0.5,11.5,15.5,74.15,1.5,20.0,5.5,1.5,2
Moses Simon,27.0,Nantes,ng NGA,"FW,LM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.1,0.1,0.6,4.0,0.0,12.0,25.0,48.0,1.0,28.0,11.0,2.0,1
Moses Simon,27.0,Nantes,ng NGA,"FW,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,14.0,31.0,45.2,1.0,37.0,12.0,3.0,1
Moses Simon,27.0,Nantes,ng NGA,"LM,AM",2023-2024,89.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,2.0,1.0,0.2,0.2,0.1,2.0,1.0,15.0,19.0,78.9,2.0,18.0,5.0,3.0,1
Moses Simon,27.0,Nantes,ng NGA,"LM,FW",2023-2024,90.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.9,0.1,0.5,6.0,2.0,27.0,36.0,75.0,4.0,38.0,10.0,1.0,1
Moses Simon,27.0,Nantes,ng NGA,LW,2023-2024,90.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,37.75,0.0,0.0,0.75,0.17500000000000002,0.17500000000000002,0.275,3.0,0.25,18.25,28.75,62.95,1.5,33.75,7.75,2.25,4
Moses Simon,27.0,Nantes,ng NGA,"LW,AM",2023-2024,71.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0,50.0,1.0,17.0,9.0,2.0,1
Moses Simon,27.0,Nantes,ng NGA,"LW,FW",2023-2024,65.66666666666667,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,26.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,2.3333333333333335,0.0,9.333333333333334,17.0,53.833333333333336,1.0,23.0,5.666666666666667,2.6666666666666665,3
Moses Simon,27.0,Nantes,ng NGA,"LW,LM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,51.0,4.0,0.0,0.0,0.2,0.2,0.1,4.0,0.0,25.0,35.0,71.4,3.0,36.0,9.0,4.0,1
Moses Simon,27.0,Nantes,ng NGA,"LW,RM,LM",2023-2024,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,7.0,18.0,38.9,1.0,16.0,5.0,2.0,1
Mostafa Mohamed,31.0,Nantes,eg EGY,FW,2023-2024,70.82142857142857,0.2857142857142857,0.07142857142857142,3.0,3.0,2.2142857142857144,0.8214285714285714,3.0,1.0,23.678571428571427,0.75,0.39285714285714285,0.75,0.275,0.19285714285714287,0.07142857142857142,1.6785714285714286,0.17857142857142858,8.321428571428571,12.928571428571429,64.45,0.8928571428571429,15.107142857142858,0.7857142857142857,0.5357142857142857,28
Mostafa Mohamed,31.0,Nantes,eg EGY,LW,2023-2024,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,5.0,7.0,71.4,0.0,7.0,1.0,0.0,1
Mouctar Diakhaby,4.0,Valencia,gn GUI,CB,2023-2024,84.5,0.0,0.0,0.0,0.0,0.4,0.2,4.0,0.0,54.5,1.6,0.6,1.5,0.03,0.03,0.0,0.4,0.1,38.4,44.3,84.6,1.4,32.8,0.4,0.2,10
Mouctar Diakhaby,4.0,Valencia,gn GUI,CM,2023-2024,68.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,2.0,0.0,42.333333333333336,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.09999999999999999,0.09999999999999999,0.0,0.6666666666666666,0.0,29.666666666666668,33.333333333333336,88.60000000000001,5.0,19.333333333333332,1.0,0.6666666666666666,3
Mouctar Diakhaby,4.0,Valencia,gn GUI,"LM,CM",2023-2024,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,AM,2023-2024,78.4,0.4,0.6,0.0,0.0,3.2,1.4,0.0,0.0,34.0,0.2,0.0,0.2,0.42000000000000004,0.42000000000000004,0.45999999999999996,4.0,1.0,20.4,24.8,82.03999999999999,3.4,21.8,3.2,1.8,5
Moussa Diaby,19.0,Aston Villa,fr FRA,"AM,FW",2023-2024,80.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,26.0,1.0,0.0,1.0,0.2,0.2,0.1,2.0,0.0,17.0,19.0,89.5,1.0,19.0,3.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,"AM,FW,RW",2023-2024,86.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,30.0,1.0,0.0,0.0,0.3,0.3,0.3,4.0,0.0,21.0,24.0,87.5,5.0,21.0,5.0,2.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,"AM,LM",2023-2024,90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.1,0.1,0.8,2.0,1.0,23.0,33.0,69.7,6.0,34.0,4.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,"AM,LW",2023-2024,72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,58.3,2.0,13.0,1.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,CM,2023-2024,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,3.0,5.0,60.0,0.0,6.0,1.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,FW,2023-2024,70.0,0.2,0.13333333333333333,0.0,0.0,1.4666666666666666,0.5333333333333333,0.0,0.0,25.533333333333335,0.4,0.26666666666666666,0.26666666666666666,0.22,0.22,0.13333333333333333,2.466666666666667,0.13333333333333333,15.466666666666667,19.6,76.7,2.1333333333333333,17.0,2.066666666666667,0.8,15
Moussa Diaby,19.0,Aston Villa,fr FRA,LW,2023-2024,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,6.0,2.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,RM,2023-2024,33.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,9.5,0.0,0.5,0.0,0.125,0.125,0.05,1.5,0.0,5.25,6.75,72.425,0.5,7.25,2.5,0.0,4
Moussa Diaby,19.0,Aston Villa,fr FRA,"RM,AM,CM",2023-2024,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,1.0,11.0,3.0,0.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,"RM,FW",2023-2024,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,3.0,0.0,2.0,1
Moussa Diaby,19.0,Aston Villa,fr FRA,RW,2023-2024,35.0,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,14.6,0.6,0.2,0.0,0.06000000000000001,0.06000000000000001,0.13999999999999999,1.0,0.2,8.2,10.8,80.52000000000001,1.0,9.8,2.2,0.8,5
Moussa Diaby,19.0,Aston Villa,fr FRA,"RW,AM",2023-2024,26.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,7.0,11.0,63.6,0.0,13.0,7.0,0.0,1
Moussa Diakité,28.0,Cádiz,ml MLI,CM,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1
Moussa Diarra,23.0,Toulouse,ml MLI,CB,2023-2024,71.27272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.2727272727272727,0.18181818181818182,2.0,0.0,41.27272727272727,1.4545454545454546,1.0,1.2727272727272727,0.02727272727272728,0.02727272727272728,0.03636363636363637,0.7272727272727273,0.18181818181818182,27.545454545454547,33.27272727272727,83.69090909090909,4.090909090909091,26.545454545454547,1.0,0.18181818181818182,11
Moussa Diarra,23.0,Toulouse,ml MLI,"CB,RB",2023-2024,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,3.0,1.0,5.0,0.1,0.1,0.0,1.0,0.0,25.0,34.0,73.5,2.0,27.0,0.0,0.0,1
Moussa Diarra,23.0,Toulouse,ml MLI,LB,2023-2024,52.3,0.0,0.1,0.0,0.0,0.1,0.0,3.0,0.0,34.8,1.3,0.8,1.1,0.0,0.0,0.06,1.2,0.4,22.2,28.0,81.07000000000001,2.3,20.9,0.7,0.3,10
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,CB,2023-2024,76.5625,0.0,0.0,0.0,0.0,0.25,0.0,3.0,0.0,49.125,2.125,0.75,1.0,0.0125,0.0125,0.00625,0.6875,0.0,33.25,41.25,77.64375,2.1875,27.4375,0.6875,0.125,16
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,"CB,LB",2023-2024,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,57.0,3.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,43.0,50.0,86.0,2.0,30.0,0.0,0.0,1
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,"CB,RW",2023-2024,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,57.1,1.0,15.0,1.0,0.0,1
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,LB,2023-2024,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,66.7,0.0,12.0,1.0,0.0,1
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,RW,2023-2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1
Moussa Niakhate,19.0,Nott'ham Forest,sn SEN,"RW,CB",2023-2024,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,1.0,6.0,0.0,1.0,1
Moussa Sissoko,17.0,Nantes,fr FRA,AM,2023-2024,83.5,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,34.833333333333336,1.1666666666666667,0.3333333333333333,0.5,0.13333333333333333,0.13333333333333333,0.06666666666666667,2.8333333333333335,0.5,22.666666666666668,28.166666666666668,82.16666666666667,3.8333333333333335,24.5,2.1666666666666665,0.8333333333333334,6
Moussa Sissoko,17.0,Nantes,fr FRA,"AM,DM",2023-2024,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,16.0,23.0,69.6,1.0,22.0,0.0,1.0,1
Moussa Sissoko,17.0,Nantes,fr FRA,CM,2023-2024,63.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,3.0,0.0,24.555555555555557,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.0,0.0,0.011111111111111112,0.6666666666666666,0.1111111111111111,14.555555555555555,19.555555555555557,74.55,1.3333333333333333,15.444444444444445,0.7777777777777778,0.2222222222222222,9
Moussa Sissoko,17.0,Nantes,fr FRA,"CM,FW",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,2.0,1.0,0.0,0.0,0.0,0.2,2.0,0.0,33.0,38.0,86.8,5.0,35.0,2.0,0.0,1
Moussa Sissoko,17.0,Nantes,fr FRA,DM,2023-2024,48.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,33.5,1.5,0.5,0.0,0.1,0.1,0.0,0.5,0.0,23.5,28.5,71.55,2.5,24.5,1.0,0.0,2
Moussa Sissoko,17.0,Nantes,fr FRA,"DM,AM",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,40.0,80.0,5.0,31.0,1.0,0.0,1
Moussa Sissoko,17.0,Nantes,fr FRA,"DM,CM",2023-2024,55.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,32.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,25.5,28.5,91.65,4.5,24.5,0.0,0.5,2
Moussa Sissoko,17.0,Nantes,fr FRA,FW,2023-2024,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,14.0,17.0,82.4,2.0,14.0,0.0,0.0,1
Moussa Sissoko,17.0,Nantes,fr FRA,RM,2023-2024,73.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,1.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,33.5,38.0,88.4,4.0,35.0,1.5,0.0,2
Moussa Sissoko,17.0,Nantes,fr FRA,"RW,DM",2023-2024,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,20.0,28.0,71.4,4.0,24.0,2.0,1.0,1
Muhammed Cham,10.0,Clermont Foot,at AUT,AM,2023-2024,76.77272727272727,0.18181818181818182,0.18181818181818182,2.0,3.0,2.272727272727273,0.8636363636363636,3.0,0.0,49.04545454545455,0.7727272727272727,0.22727272727272727,0.7727272727272727,0.30454545454545456,0.19545454545454544,0.1,3.8181818181818183,0.36363636363636365,32.18181818181818,40.45454545454545,78.87272727272727,5.090909090909091,36.81818181818182,2.5,0.9090909090909091,22
Muhammed Cham,10.0,Clermont Foot,at AUT,"CM,AM",2023-2024,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,0.1,0.1,0.1,6.0,0.0,46.0,56.0,82.1,7.0,48.0,2.0,1.0,1
Muhammed Cham,10.0,Clermont Foot,at AUT,"CM,LW",2023-2024,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.1,0.1,0.3,5.0,0.0,52.0,67.0,77.6,1.0,55.0,2.0,3.0,1
Muhammed Cham,10.0,Clermont Foot,at AUT,FW,2023-2024,79.8,0.2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,44.8,0.8,0.2,0.4,0.12,0.12,0.06000000000000001,2.4,0.0,31.2,38.4,81.5,5.2,35.4,2.0,1.2,5
Muhammed Cham,10.0,Clermont Foot,at AUT,LW,2023-2024,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,13.0,17.0,76.5,3.0,20.0,0.0,2.0,1
Muhammed Cham,10.0,Clermont Foot,at AUT,RW,2023-2024,84.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,47.5,0.0,1.0,0.5,0.4,0.0,0.05,3.0,0.0,28.0,34.5,81.05,3.5,37.0,0.0,0.0,2
Muhammed Cham,10.0,Clermont Foot,at AUT,"RW,AM",2023-2024,89.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,48.0,3.0,0.0,0.0,0.9,0.1,0.2,6.0,1.0,24.0,36.0,66.7,5.0,32.0,2.0,2.0,1
Munir El Haddadi,17.0,Las Palmas,ma MAR,FW,2023-2024,55.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.2222222222222222,1.0,0.0,19.0,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.1,0.1,0.011111111111111112,1.6666666666666667,0.1111111111111111,10.11111111111111,13.222222222222221,77.26666666666667,1.1111111111111112,12.777777777777779,0.3333333333333333,0.5555555555555556,9
Munir El Haddadi,17.0,Las Palmas,ma MAR,"LM,FW",2023-2024,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,28.0,71.4,1.0,27.0,1.0,1.0,1
Munir El Haddadi,17.0,Las Palmas,ma MAR,LW,2023-2024,50.8,0.2,0.0,0.0,0.0,1.0,0.2,1.0,0.0,25.4,0.4,0.0,0.8,0.1,0.1,0.0,0.8,0.0,15.6,19.6,75.32000000000001,2.8,16.8,0.8,0.4,5
Munir El Haddadi,17.0,Las Palmas,ma MAR,"LW,FW",2023-2024,81.0,0.0,0.0,0.0,1.0,2.5,0.5,0.0,0.0,36.5,3.0,0.0,0.0,0.55,0.15000000000000002,0.1,2.5,0.0,14.5,24.0,60.45,2.5,22.0,0.5,1.5,2
Munir El Haddadi,17.0,Las Palmas,ma MAR,"LW,RW",2023-2024,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.1,0.1,0.5,3.0,0.0,28.0,35.0,80.0,3.0,27.0,1.0,0.0,1
Munir El Haddadi,17.0,Las Palmas,ma MAR,RB,2023-2024,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,3.0,7.0,42.9,0.0,4.0,1.0,0.0,1
Munir El Haddadi,17.0,Las Palmas,ma MAR,"RM,FW",2023-2024,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,23.0,82.6,4.0,23.0,1.0,0.0,1
Munir El Haddadi,17.0,Las Palmas,ma MAR,RW,2023-2024,63.63636363636363,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0909090909090908,0.2727272727272727,1.0,0.0,25.818181818181817,1.0,0.09090909090909091,0.9090909090909091,0.08181818181818182,0.08181818181818182,0.07272727272727274,1.5454545454545454,0.18181818181818182,14.636363636363637,19.0,75.63636363636364,1.8181818181818181,15.818181818181818,0.5454545454545454,0.36363636363636365,11
Munir El Haddadi,17.0,Las Palmas,ma MAR,"RW,FW",2023-2024,83.25,0.25,0.0,0.0,0.0,1.5,0.5,0.0,0.0,41.5,1.75,0.5,0.25,0.125,0.125,0.025,2.0,0.25,24.0,29.25,81.3,3.25,28.25,1.0,0.75,4
Munir El Haddadi,17.0,Las Palmas,ma MAR,"RW,LW",2023-2024,82.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,32.0,1.5,1.5,0.5,0.1,0.1,0.05,2.0,0.0,21.0,25.0,84.30000000000001,2.5,18.0,1.0,1.0,2
Munir El Haddadi,17.0,Las Palmas,ma MAR,"RW,LW,FW",2023-2024,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,4.0,0.0,0.0,0.1,2.0,0.0,17.0,26.0,65.4,3.0,24.0,2.0,1.0,1
Murillo,40.0,Nott'ham Forest,br BRA,CB,2023-2024,87.15625,0.0,0.0625,0.0,0.0,0.53125,0.1875,5.0,0.0,57.8125,1.5625,1.15625,1.28125,0.059375000000000004,0.059375000000000004,0.034374999999999996,0.9375,0.125,35.09375,45.625,75.221875,2.78125,30.78125,0.6875,0.625,32
Musa Al-Taamari,9.0,Montpellier,jo JOR,FW,2023-2024,70.8,0.2,0.0,0.0,0.0,2.0,0.8,0.0,0.0,26.2,0.2,0.0,0.0,0.12,0.12,0.06000000000000001,3.0,0.0,14.2,17.6,83.67999999999999,1.8,22.2,2.8,1.2,5
Musa Al-Taamari,9.0,Montpellier,jo JOR,LW,2023-2024,44.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,18.666666666666668,0.0,0.0,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,1.3333333333333333,0.3333333333333333,10.333333333333334,12.0,80.0,2.0,16.333333333333332,2.0,0.0,3
